hour,price_gbp_per_mwh,hour_of_day,day_of_week,day_of_year
869,104.5778544676224,5,1,37
870,114.75104957653362,6,1,37
871,109.80153311301451,7,1,37
872,83.88578265080628,8,1,37
873,70.46833356190628,9,1,37
874,69.40965067997146,10,1,37
875,107.91952182797134,11,1,37
876,95.33150937903687,12,1,37
877,102.37235835149312,13,1,37
878,97.96182084665091,14,1,37
879,121.17275760417259,15,1,37
880,183.76183510711218,16,1,37
881,177.39002484178832,17,1,37
882,176.60067393316817,18,1,37
883,180.01994248323874,19,1,37
884,174.09732902513053,20,1,37
885,193.91294926456771,21,1,37
886,175.57586226013976,22,1,37
887,124.39102435456333,23,1,37
888,96.47268032421447,0,2,38
889,-12.37263071026571,1,2,38
890,91.11721444913967,2,2,38
891,89.70852322073628,3,2,38
892,-17.374262578347214,4,2,38
893,127.96768949714478,5,2,38
894,166.54146852104577,6,2,38
895,191.78116726282673,7,2,38
896,188.35618981382953,8,2,38
897,184.36157253620934,9,2,38
898,190.45887071326436,10,2,38
899,148.9261093368299,11,2,38
900,151.1529852919767,12,2,38
901,137.15768019788308,13,2,38
902,128.03793094408215,14,2,38
903,148.30186283821894,15,2,38
904,152.27325529590837,16,2,38
905,162.79138243810473,17,2,38
906,125.68511346010051,18,2,38
907,139.83784917197858,19,2,38
908,141.52306666209805,20,2,38
909,176.03470053815897,21,2,38
910,142.16673440424952,22,2,38
911,111.66030389169114,23,2,38
912,83.56970424367483,0,3,39
913,92.3398365302342,1,3,39
914,-2.554496079936154,2,3,39
915,75.33851529379733,3,3,39
916,84.49227092020283,4,3,39
917,94.70732373569645,5,3,39
918,99.78425311967668,6,3,39
919,115.53912104568761,7,3,39
920,145.54450474065274,8,3,39
921,118.16862984302298,9,3,39
922,112.00390582621161,10,3,39
923,87.82959338199962,11,3,39
924,116.35723927135548,12,3,39
925,80.08494411939036,13,3,39
926,66.90571272670064,14,3,39
927,76.97726711513515,15,3,39
928,120.69404779963195,16,3,39
929,129.4051328581833,17,3,39
930,183.35430256677728,18,3,39
931,170.0857959842694,19,3,39
932,107.5309602185316,20,3,39
933,44.79529177593174,21,3,39
934,56.69496553078673,22,3,39
935,-17.741935778787685,23,3,39
936,19.79722680089811,0,4,40
937,31.423679224368215,1,4,40
938,33.7198796488384,2,4,40
939,28.62726745244888,3,4,40
940,17.54184429295261,4,4,40
941,38.3311144321655,5,4,40
942,61.04337603786349,6,4,40
943,70.67977649883242,7,4,40
944,121.3411263526212,8,4,40
945,95.61527885286063,9,4,40
946,55.60537009360701,10,4,40
947,42.24978378962511,11,4,40
948,48.55319569814721,12,4,40
949,61.59499697233516,13,4,40
950,58.76064887862869,14,4,40
951,69.61300858845813,15,4,40
952,46.43977414391143,16,4,40
953,98.99778661699374,17,4,40
954,104.60927691795814,18,4,40
955,133.0137199758072,19,4,40
956,128.25657240112642,20,4,40
957,124.71673580922035,21,4,40
958,121.56336950736573,22,4,40
959,101.53641646265287,23,4,40
960,69.97479048355082,0,5,41
961,75.01561492496586,1,5,41
962,65.83877999180218,2,5,41
963,68.3506015011654,3,5,41
964,68.39465854658317,4,5,41
965,92.6665461895955,5,5,41
966,93.9066429741271,6,5,41
967,135.79373160454838,7,5,41
968,137.12844195283307,8,5,41
969,104.12054780876937,9,5,41
970,98.09814643674835,10,5,41
971,77.35898696010351,11,5,41
972,94.47989619940886,12,5,41
973,81.46366909768521,13,5,41
974,70.24853887315795,14,5,41
975,33.181980655460386,15,5,41
976,32.25067841720163,16,5,41
977,-11.95644293822776,17,5,41
978,-0.3574002979032045,18,5,41
979,1.8517654196836235,19,5,41
980,31.313490095714002,20,5,41
981,44.60599399052068,21,5,41
982,27.059815434360505,22,5,41
983,26.35778848159865,23,5,41
984,23.558340228502022,0,6,42
985,12.12877960482552,1,6,42
986,29.586147120424634,2,6,42
987,39.17795712711326,3,6,42
988,39.947358828441956,4,6,42
989,46.91300333331379,5,6,42
990,60.019258551451365,6,6,42
991,33.7613832067033,7,6,42
992,37.689846956322235,8,6,42
993,31.02647888981696,9,6,42
994,16.631840428976393,10,6,42
995,18.707449413953306,11,6,42
996,61.531391293437885,12,6,42
997,78.11072203520382,13,6,42
998,65.01112570218505,14,6,42
999,75.96676399229352,15,6,42
1000,108.73726769221697,16,6,42
1001,183.42942092791398,17,6,42
1002,142.40436573539864,18,6,42
1003,114.66480156648828,19,6,42
1004,118.16019771408915,20,6,42
1005,111.86808553545423,21,6,42
1006,113.93541531780605,22,6,42
1007,96.43003043222615,23,6,42
1008,95.58228022551141,0,0,43
1009,75.31860891323812,1,0,43
1010,80.24057827994994,2,0,43
1011,76.90994087164599,3,0,43
1012,104.31777044610492,4,0,43
1013,101.577255262897,5,0,43
1014,145.57704912880922,6,0,43
1015,161.4116310147863,7,0,43
1016,148.84621675332374,8,0,43
1017,134.12179322334603,9,0,43
1018,114.57110860175773,10,0,43
1019,114.54157195671048,11,0,43
1020,124.56469899633564,12,0,43
1021,109.5061349630824,13,0,43
1022,103.73522171183022,14,0,43
1023,147.48393712449075,15,0,43
1024,188.39638801518043,16,0,43
1025,208.07558776674225,17,0,43
1026,207.96695471423442,18,0,43
1027,191.88353147275922,19,0,43
1028,179.88698400075424,20,0,43
1029,129.5934303096695,21,0,43
1030,107.22838865171538,22,0,43
1031,54.14282349190514,23,0,43
1032,48.215327679174024,0,1,44
1033,52.955355627840035,1,1,44
1034,42.15463638846691,2,1,44
1035,-5.944112803639953,3,1,44
1036,47.62220197327349,4,1,44
1037,34.03312595818034,5,1,44
1038,49.05711400153514,6,1,44
1039,82.60847433044661,7,1,44
1040,128.7603564054943,8,1,44
1041,116.87262233833353,9,1,44
1042,132.6538240482052,10,1,44
1043,119.07771202527724,11,1,44
1044,112.86022757072385,12,1,44
1045,133.2426931677138,13,1,44
1046,139.08044052206668,14,1,44
1047,93.19122861816938,15,1,44
1048,133.23422617298885,16,1,44
1049,180.66897701361685,17,1,44
1050,163.49759510700474,18,1,44
1051,171.3443347854583,19,1,44
1052,154.19724005394653,20,1,44
1053,140.29786384110062,21,1,44
1054,109.11895676448185,22,1,44
1055,73.12354579155364,23,1,44
1056,54.79235661522631,0,2,45
1057,64.69437825132817,1,2,45
1058,63.083427762877434,2,2,45
1059,55.80624092198508,3,2,45
1060,68.43098952785505,4,2,45
1061,34.45377835062744,5,2,45
1062,65.88281962667936,6,2,45
1063,41.29233131239229,7,2,45
1064,43.16655991656433,8,2,45
1065,24.95683565944581,9,2,45
1066,3.4547384799523924,10,2,45
1067,40.52335597160893,11,2,45
1068,37.53259206835214,12,2,45
1069,54.291161244593106,13,2,45
1070,57.12269963783422,14,2,45
1071,71.062270708927,15,2,45
1072,79.62245541300877,16,2,45
1073,56.926440952413294,17,2,45
1074,97.59678157032822,18,2,45
1075,81.8901473969738,19,2,45
1076,38.488367410763814,20,2,45
1077,33.28762436410752,21,2,45
1078,71.0010965718416,22,2,45
1079,73.88281708064024,23,2,45
1080,50.904321944199225,0,3,46
1081,42.59164828430352,1,3,46
1082,35.93334573598567,2,3,46
1083,60.811581293744794,3,3,46
1084,68.1932772706496,4,3,46
1085,82.09930392296712,5,3,46
1086,112.9586764254002,6,3,46
1087,129.6461124886236,7,3,46
1088,128.15029930167282,8,3,46
1089,122.62941093056233,9,3,46
1090,110.93590757702839,10,3,46
1091,101.48476104086254,11,3,46
1092,117.76379027315957,12,3,46
1093,118.13059998369293,13,3,46
1094,128.30778343901673,14,3,46
1095,117.90191947545283,15,3,46
1096,122.06018048308633,16,3,46
1097,78.30555080972228,17,3,46
1098,114.8319876758727,18,3,46
1099,119.68264448716214,19,3,46
1100,134.85370265553453,20,3,46
1101,49.427986701485494,21,3,46
1102,96.39993193106535,22,3,46
1103,73.80658774472207,23,3,46
1104,70.61103866987901,0,4,47
1105,49.40835762246273,1,4,47
1106,-17.116734796513434,2,4,47
1107,38.52214214936252,3,4,47
1108,34.93555418633754,4,4,47
1109,-9.823183037389864,5,4,47
1110,79.63490414165113,6,4,47
1111,95.87677950576004,7,4,47
1112,122.48851639464567,8,4,47
1113,134.20184957669403,9,4,47
1114,125.44006225425876,10,4,47
1115,122.06328021238693,11,4,47
1116,173.51455571647884,12,4,47
1117,164.71369166502313,13,4,47
1118,154.99772860571179,14,4,47
1119,165.66824587722067,15,4,47
1120,189.93100273082652,16,4,47
1121,229.91094862818198,17,4,47
1122,245.50103250473623,18,4,47
1123,168.48027205976345,19,4,47
1124,202.70022663526075,20,4,47
1125,144.4690210171637,21,4,47
1126,131.04097160938971,22,4,47
1127,86.74224306412113,23,4,47
1128,53.65307534927729,0,5,48
1129,51.564957518175355,1,5,48
1130,48.784404189247574,2,5,48
1131,51.05430330537177,3,5,48
1132,70.48135344643848,4,5,48
1133,82.4887958651498,5,5,48
1134,89.91712847462729,6,5,48
1135,116.96368776071739,7,5,48
1136,143.50883877294635,8,5,48
1137,113.93375118190532,9,5,48
1138,115.23130580997767,10,5,48
1139,116.99780260472268,11,5,48
1140,107.33611810882643,12,5,48
1141,133.08244437720234,13,5,48
1142,119.1175947950953,14,5,48
1143,112.55981543462946,15,5,48
1144,109.78961801142489,16,5,48
1145,181.23978536669313,17,5,48
1146,95.44815064358421,18,5,48
1147,57.18989952423067,19,5,48
1148,92.79334362665608,20,5,48
1149,66.73379691770602,21,5,48
1150,43.77827474679282,22,5,48
1151,6.121374023542153,23,5,48
1152,-15.694544534206571,0,6,49
1153,-5.690823045236554,1,6,49
1154,17.053713343563192,2,6,49
1155,29.817293074441633,3,6,49
1156,26.296498457299005,4,6,49
1157,61.00301074427026,5,6,49
1158,86.21987433923086,6,6,49
1159,90.40910080601776,7,6,49
1160,46.721014333474024,8,6,49
1161,99.68114436211917,9,6,49
1162,64.88324016319667,10,6,49
1163,32.453075972906205,11,6,49
1164,58.7036412199929,12,6,49
1165,111.3476528139184,13,6,49
1166,130.90322628668318,14,6,49
1167,130.7905953540495,15,6,49
1168,141.9490465469576,16,6,49
1169,169.00363922230827,17,6,49
1170,187.47499688661907,18,6,49
1171,173.82650786848222,19,6,49
1172,151.55486534161884,20,6,49
1173,128.68154673747,21,6,49
1174,96.276119009644,22,6,49
1175,70.47357912398198,23,6,49
1176,38.54181837573714,0,0,50
1177,36.03281187846142,1,0,50
1178,23.16975430635119,2,0,50
1179,13.468901984219645,3,0,50
1180,21.764563726370874,4,0,50
1181,50.106207818251995,5,0,50
1182,77.95164101803799,6,0,50
1183,56.891482891419884,7,0,50
1184,43.358113932224306,8,0,50
1185,74.56258728803944,9,0,50
1186,50.95107945745962,10,0,50
1187,48.709759655614995,11,0,50
1188,67.62213792735247,12,0,50
1189,50.09074534181237,13,0,50
1190,57.11122633559734,14,0,50
1191,30.24526407717916,15,0,50
1192,26.40769193875323,16,0,50
1193,164.63188408610878,17,0,50
1194,14.954949895917418,18,0,50
1195,40.46629842834415,19,0,50
1196,45.96825048418297,20,0,50
1197,62.664250141446296,21,0,50
1198,65.82885721678386,22,0,50
1199,79.43751875548907,23,0,50
1200,60.941160425302265,0,1,51
1201,49.463421428215455,1,1,51
1202,46.381624527663334,2,1,51
1203,52.096638737124856,3,1,51
1204,55.942735522862826,4,1,51
1205,64.2632263822811,5,1,51
1206,63.8295977764622,6,1,51
1207,61.70488345985548,7,1,51
1208,38.381011414193786,8,1,51
1209,89.54517616180847,9,1,51
1210,57.13412233824705,10,1,51
1211,43.468314315289305,11,1,51
1212,34.45835086172002,12,1,51
1213,64.39610459857907,13,1,51
1214,59.86637108871315,14,1,51
1215,90.71763621628106,15,1,51
1216,79.41036351408009,16,1,51
1217,99.08711545339068,17,1,51
1218,165.64938570902274,18,1,51
1219,160.1344101289179,19,1,51
1220,96.99279457405031,20,1,51
1221,96.74315501105683,21,1,51
1222,101.2556564225465,22,1,51
1223,86.96143455906132,23,1,51
1224,61.62082320159767,0,2,52
1225,53.74687636494423,1,2,52
1226,-3.4688840642780434,2,2,52
1227,46.24698634655822,3,2,52
1228,61.97265369221423,4,2,52
1229,101.9331096760808,5,2,52
1230,105.27282092247205,6,2,52
1231,88.39985968585746,7,2,52
1232,93.50391728094061,8,2,52
1233,158.44651104096033,9,2,52
1234,123.25602728810784,10,2,52
1235,148.2033641754047,11,2,52
1236,180.01645801896416,12,2,52
1237,158.8557811101701,13,2,52
1238,158.55018578506824,14,2,52
1239,181.65077553426312,15,2,52
1240,168.77583253838338,16,2,52
1241,162.75576966690002,17,2,52
1242,156.722308930281,18,2,52
1243,185.07817702447588,19,2,52
1244,88.74211986193049,20,2,52
1245,53.49207155797324,21,2,52
1246,54.55194794625658,22,2,52
1247,33.832137007288175,23,2,52
1248,32.76987302383482,0,3,53
1249,13.25847543593688,1,3,53
1250,20.56537546852131,2,3,53
1251,33.48315909843819,3,3,53
1252,13.113900211186614,4,3,53
1253,26.661301732888887,5,3,53
1254,59.23912017730891,6,3,53
1255,45.707651734745625,7,3,53
1256,93.99748834985803,8,3,53
1257,107.04433712920576,9,3,53
1258,83.72808810838225,10,3,53
1259,79.00303170479197,11,3,53
1260,94.29356323384486,12,3,53
1261,98.00422305106689,13,3,53
1262,107.05630365591662,14,3,53
1263,81.24045714023447,15,3,53
1264,91.05491474162012,16,3,53
1265,166.27330501233212,17,3,53
1266,72.05870355946341,18,3,53
1267,150.87962439969576,19,3,53
1268,34.33436737072604,20,3,53
1269,69.96803556623155,21,3,53
1270,90.49872863623757,22,3,53
1271,83.0237331564602,23,3,53
1272,46.76107074663849,0,4,54
1273,39.7519942118296,1,4,54
1274,51.3314812591414,2,4,54
1275,51.6959675959921,3,4,54
1276,83.99277435376324,4,4,54
1277,97.23081494325318,5,4,54
1278,113.71153652499893,6,4,54
1279,118.96790192893101,7,4,54
1280,127.17576977671199,8,4,54
1281,122.81620821865144,9,4,54
1282,128.98176015401813,10,4,54
1283,137.89979023070384,11,4,54
1284,115.49566110870441,12,4,54
1285,83.81082781853553,13,4,54
1286,40.7031009156183,14,4,54
1287,58.056754181923985,15,4,54
1288,39.53535877470276,16,4,54
1289,-5.185565415880876,17,4,54
1290,22.99074802765832,18,4,54
1291,104.8628308410539,19,4,54
1292,97.00451759349178,20,4,54
1293,109.43654081393782,21,4,54
1294,99.01566004107471,22,4,54
1295,76.328220144068,23,4,54
1296,59.2327704118869,0,5,55
1297,49.356171801131154,1,5,55
1298,-6.928755560839502,2,5,55
1299,48.166516266287516,3,5,55
1300,43.52467470272839,4,5,55
1301,62.441585314223765,5,5,55
1302,70.26859421127405,6,5,55
1303,66.81611237898963,7,5,55
1304,83.88348565638827,8,5,55
1305,67.66090245899812,9,5,55
1306,66.50565635413723,10,5,55
1307,64.23765490789143,11,5,55
1308,87.70527456801176,12,5,55
1309,97.88258789294247,13,5,55
1310,92.17094656715835,14,5,55
1311,103.32872865355262,15,5,55
1312,133.31581913874413,16,5,55
1313,153.89339513271224,17,5,55
1314,155.05825074893352,18,5,55
1315,109.11841957150256,19,5,55
1316,74.70681367516593,20,5,55
1317,63.638193204770054,21,5,55
1318,48.48658423875344,22,5,55
1319,39.00228758184138,23,5,55
1320,32.47179022358029,0,6,56
1321,37.083741952731586,1,6,56
1322,33.6791362433569,2,6,56
1323,38.844718562679134,3,6,56
1324,42.67549021113151,4,6,56
1325,24.761977280526494,5,6,56
1326,19.855909815397037,6,6,56
1327,27.25039841531305,7,6,56
1328,12.826151522030607,8,6,56
1329,35.07475754207452,9,6,56
1330,69.32248417444805,10,6,56
1331,89.38677860921307,11,6,56
1332,84.8073086080345,12,6,56
1333,115.50820414926743,13,6,56
1334,110.27346345794383,14,6,56
1335,96.3178771660895,15,6,56
1336,86.1091458516683,16,6,56
1337,88.70117511167838,17,6,56
1338,85.48791699202489,18,6,56
1339,87.5815087551108,19,6,56
1340,84.92648346528237,20,6,56
1341,77.91678303341608,21,6,56
1342,79.05335267712759,22,6,56
1343,80.80088813081395,23,6,56
1344,82.27449371088123,0,0,57
1345,52.989306158060245,1,0,57
1346,18.419893519979787,2,0,57
1347,32.816052012561,3,0,57
1348,20.34225924311495,4,0,57
1349,25.084080010212272,5,0,57
1350,15.089584559515014,6,0,57
1351,-10.799986199460228,7,0,57
1352,15.20440938525435,8,0,57
1353,45.18672411107783,9,0,57
1354,36.38420753906934,10,0,57
1355,-14.948708574923224,11,0,57
1356,-12.73559899207588,12,0,57
1357,11.039200483491195,13,0,57
1358,-11.84848731987814,14,0,57
1359,6.885383241440913,15,0,57
1360,19.325941417280884,16,0,57
1361,165.46038682646633,17,0,57
1362,65.19070276128897,18,0,57
1363,41.82874328031125,19,0,57
1364,78.75808421031937,20,0,57
1365,71.24662707476122,21,0,57
1366,66.98623839079765,22,0,57
1367,39.492288531821096,23,0,57
1368,-8.225538193858519,0,1,58
1369,17.341678651453915,1,1,58
1370,17.96558245807396,2,1,58
1371,41.35023959440701,3,1,58
1372,28.192908045201506,4,1,58
1373,12.5869859488961,5,1,58
1374,49.03060245606166,6,1,58
1375,56.368965838661346,7,1,58
1376,50.22615690380669,8,1,58
1377,83.04425960924466,9,1,58
1378,66.49608055492122,10,1,58
1379,106.24455289121946,11,1,58
1380,120.80527182875912,12,1,58
1381,108.19687418427974,13,1,58
1382,152.71036349285114,14,1,58
1383,126.43757840494621,15,1,58
1384,145.7039384249831,16,1,58
1385,152.75239814971073,17,1,58
1386,203.9259400051701,18,1,58
1387,178.94365217860948,19,1,58
1388,194.0683791027223,20,1,58
1389,147.14630555978312,21,1,58
1390,136.5654529521392,22,1,58
1391,91.90131520899038,23,1,58
1392,94.64816773242391,0,2,59
1393,82.99486424989975,1,2,59
1394,66.91289247290115,2,2,59
1395,65.43316200364097,3,2,59
1396,50.834474985633506,4,2,59
1397,44.41503143907062,5,2,59
1398,77.08017118731483,6,2,59
1399,75.08077463916436,7,2,59
1400,59.05048719686323,8,2,59
1401,78.81151135788915,9,2,59
1402,104.16462114350495,10,2,59
1403,112.55584799968572,11,2,59
1404,133.49115294394528,12,2,59
1405,113.09629325079246,13,2,59
1406,74.66139964796822,14,2,59
1407,108.77875346365067,15,2,59
1408,104.17424232594077,16,2,59
1409,192.91398614279774,17,2,59
1410,154.51242198810633,18,2,59
1411,158.1138695800219,19,2,59
1412,150.96248423944985,20,2,59
1413,183.4582552315843,21,2,59
1414,140.57321326708743,22,2,59
1415,123.13152273624824,23,2,59
1416,88.41724257176189,0,3,60
1417,79.75906369267851,1,3,60
1418,86.12246154517068,2,3,60
1419,85.46942891743329,3,3,60
1420,93.01513774076497,4,3,60
1421,116.09704366080214,5,3,60
1422,123.30645972285454,6,3,60
1423,117.5033787474041,7,3,60
1424,98.76385710455078,8,3,60
1425,54.0483219625835,9,3,60
1426,104.00870753801775,10,3,60
1427,72.51239454472868,11,3,60
1428,71.05317436267617,12,3,60
1429,69.27400811681511,13,3,60
1430,77.76234650206129,14,3,60
1431,95.91859188937356,15,3,60
1432,120.92163956677969,16,3,60
1433,115.59278094089677,17,3,60
1434,117.31821791493368,18,3,60
1435,152.83012328027326,19,3,60
1436,102.52813375143401,20,3,60
1437,132.20290565046392,21,3,60
1438,-0.3172070591652769,22,3,60
1439,109.43908568872736,23,3,60
1440,-10.014686507024992,0,4,61
1441,76.61901334483186,1,4,61
1442,66.90416749827692,2,4,61
1443,49.724632006230706,3,4,61
1444,56.28463283565481,4,4,61
1445,54.6997641805656,5,4,61
1446,-17.911551076821837,6,4,61
1447,77.20085437741584,7,4,61
1448,107.12395815077153,8,4,61
1449,107.01646836432927,9,4,61
1450,103.90136372727534,10,4,61
1451,126.2542287985651,11,4,61
1452,125.669463423625,12,4,61
1453,173.3087735362406,13,4,61
1454,166.55856112706266,14,4,61
1455,116.12745201973415,15,4,61
1456,131.79044711397316,16,4,61
1457,148.25691641624988,17,4,61
1458,181.45473387494124,18,4,61
1459,190.8179254608045,19,4,61
1460,149.53052946767983,20,4,61
1461,103.46815072863627,21,4,61
1462,86.82570444749402,22,4,61
1463,-18.92446189333896,23,4,61
1464,30.419152774103456,0,5,62
1465,34.21785555846825,1,5,62
1466,45.07357893556592,2,5,62
1467,46.20020466739244,3,5,62
1468,37.124707416976364,4,5,62
1469,47.378646035565595,5,5,62
1470,71.32026868461689,6,5,62
1471,70.58916917255432,7,5,62
1472,73.04965758147819,8,5,62
1473,74.84986755078135,9,5,62
1474,57.16153056638257,10,5,62
1475,65.43284727865475,11,5,62
1476,64.33942351464,12,5,62
1477,73.19397507429254,13,5,62
1478,55.71581741625752,14,5,62
1479,48.50047006815542,15,5,62
1480,66.0448550561141,16,5,62
1481,67.13226486370039,17,5,62
1482,109.51785802232011,18,5,62
1483,93.0355667092228,19,5,62
1484,87.96052916163904,20,5,62
1485,94.56000680467284,21,5,62
1486,59.87931540990717,22,5,62
1487,25.900311706540876,23,5,62
1488,7.426969753078344,0,6,63
1489,22.246095718915527,1,6,63
1490,17.409364827515894,2,6,63
1491,40.541227710112274,3,6,63
1492,37.56408209438847,4,6,63
1493,45.082825400182905,5,6,63
1494,73.35710860155255,6,6,63
1495,111.87843739681132,7,6,63
1496,147.89441000088223,8,6,63
