hour,price_gbp_per_mwh,hour_of_day,day_of_week,day_of_year
4368,29.87,0,0,182
4369,38.79,1,0,182
4370,31.16,2,0,182
4371,28.29,3,0,182
4372,32.48,4,0,182
4373,35.23,5,0,182
4374,34.38,6,0,182
4375,54.69,7,0,182
4376,46.9,8,0,182
4377,47.77,9,0,182
4378,52.03,10,0,182
4379,73.96,11,0,182
4380,41.48,12,0,182
4381,43.36,13,0,182
4382,37.88,14,0,182
4383,45.16,15,0,182
4384,46.49,16,0,182
4385,37.91,17,0,182
4386,34.21,18,0,182
4387,36.56,19,0,182
4388,28.51,20,0,182
4389,32.53,21,0,182
4390,37.05,22,0,182
4391,32.36,23,0,182
4392,33.51,0,1,183
4393,35.56,1,1,183
4394,30.34,2,1,183
4395,28.71,3,1,183
4396,26.29,4,1,183
4397,32.23,5,1,183
4398,34.28,6,1,183
4399,47.42,7,1,183
4400,47.24,8,1,183
4401,52.52,9,1,183
4402,39.57,10,1,183
4403,61.51,11,1,183
4404,47.05,12,1,183
4405,41.26,13,1,183
4406,45.34,14,1,183
4407,66.82,15,1,183
4408,41.36,16,1,183
4409,38.97,17,1,183
4410,36.93,18,1,183
4411,114.17,19,1,183
4412,26.21,20,1,183
4413,31.13,21,1,183
4414,36.68,22,1,183
4415,29.39,23,1,183
4416,17.51,0,2,184
4417,-15.94,1,2,184
4418,23.6,2,2,184
4419,30.34,3,2,184
4420,43.05,4,2,184
4421,34.11,5,2,184
4422,37.7,6,2,184
4423,55.73,7,2,184
4424,51.41,8,2,184
4425,51.48,9,2,184
4426,64.46,10,2,184
4427,53.91,11,2,184
4428,34.51,12,2,184
4429,56.66,13,2,184
4430,36.06,14,2,184
4431,50.5,15,2,184
4432,30.69,16,2,184
4433,37.77,17,2,184
4434,35.49,18,2,184
4435,29.14,19,2,184
4436,29.61,20,2,184
4437,38.18,21,2,184
4438,22.3,22,2,184
4439,31.17,23,2,184
4440,18.62,0,3,185
4441,25.24,1,3,185
4442,30.54,2,3,185
4443,21.89,3,3,185
4444,21.85,4,3,185
4445,39.18,5,3,185
4446,47.33,6,3,185
4447,40.82,7,3,185
4448,40.69,8,3,185
4449,48.08,9,3,185
4450,49.18,10,3,185
4451,51.88,11,3,185
4452,30.12,12,3,185
4453,41.38,13,3,185
4454,41.98,14,3,185
4455,48.04,15,3,185
4456,45.83,16,3,185
4457,46.54,17,3,185
4458,40.41,18,3,185
4459,24.83,19,3,185
4460,43.92,20,3,185
4461,40.04,21,3,185
4462,17.89,22,3,185
4463,29.42,23,3,185
4464,21.53,0,4,186
4465,27.81,1,4,186
4466,36.33,2,4,186
4467,46.85,3,4,186
4468,38.3,4,4,186
4469,37.55,5,4,186
4470,35.57,6,4,186
4471,42.86,7,4,186
4472,55.17,8,4,186
4473,46.42,9,4,186
4474,41.6,10,4,186
4475,36.93,11,4,186
4476,54.4,12,4,186
4477,51.86,13,4,186
4478,43.52,14,4,186
4479,54.99,15,4,186
4480,40.92,16,4,186
4481,40.32,17,4,186
4482,38.16,18,4,186
4483,32.38,19,4,186
4484,34.18,20,4,186
4485,39.02,21,4,186
4486,-11.24,22,4,186
4487,30.61,23,4,186
4488,16.62,0,5,187
4489,16.88,1,5,187
4490,23.83,2,5,187
4491,19.15,3,5,187
4492,25.09,4,5,187
4493,29.87,5,5,187
4494,23.21,6,5,187
4495,32.74,7,5,187
4496,31.24,8,5,187
4497,34.67,9,5,187
4498,35.06,10,5,187
4499,42.6,11,5,187
4500,39.9,12,5,187
4501,41.99,13,5,187
4502,37.5,14,5,187
4503,-17.1,15,5,187
4504,33.5,16,5,187
4505,30.86,17,5,187
4506,29.19,18,5,187
4507,139.39,19,5,187
4508,11.68,20,5,187
4509,23.76,21,5,187
4510,14.66,22,5,187
4511,17.02,23,5,187
4512,12.95,0,6,188
4513,15.56,1,6,188
4514,13.21,2,6,188
4515,10.97,3,6,188
4516,24.99,4,6,188
4517,19.27,5,6,188
4518,28.51,6,6,188
4519,113.59,7,6,188
4520,28.51,8,6,188
4521,26.05,9,6,188
4522,57.0,10,6,188
4523,34.57,11,6,188
4524,44.19,12,6,188
4525,54.31,13,6,188
4526,43.91,14,6,188
4527,33.28,15,6,188
4528,32.66,16,6,188
4529,23.65,17,6,188
4530,34.25,18,6,188
4531,28.62,19,6,188
4532,17.08,20,6,188
4533,10.38,21,6,188
4534,6.24,22,6,188
4535,23.5,23,6,188
4536,27.12,0,0,189
4537,28.29,1,0,189
4538,21.18,2,0,189
4539,17.97,3,0,189
4540,39.86,4,0,189
4541,35.39,5,0,189
4542,45.42,6,0,189
4543,38.18,7,0,189
4544,42.27,8,0,189
4545,52.35,9,0,189
4546,24.41,10,0,189
4547,56.13,11,0,189
4548,47.8,12,0,189
4549,54.67,13,0,189
4550,57.43,14,0,189
4551,125.81,15,0,189
4552,40.05,16,0,189
4553,52.01,17,0,189
4554,32.92,18,0,189
4555,40.09,19,0,189
4556,31.69,20,0,189
4557,14.94,21,0,189
4558,36.8,22,0,189
4559,4.51,23,0,189
4560,10.25,0,1,190
4561,30.75,1,1,190
4562,31.95,2,1,190
4563,24.54,3,1,190
4564,33.31,4,1,190
4565,14.77,5,1,190
4566,43.78,6,1,190
4567,43.23,7,1,190
4568,43.76,8,1,190
4569,46.78,9,1,190
4570,52.46,10,1,190
4571,49.48,11,1,190
4572,35.13,12,1,190
4573,67.29,13,1,190
4574,58.12,14,1,190
4575,36.33,15,1,190
4576,41.36,16,1,190
4577,39.34,17,1,190
4578,46.76,18,1,190
4579,17.74,19,1,190
4580,28.13,20,1,190
4581,15.55,21,1,190
4582,25.45,22,1,190
4583,22.75,23,1,190
4584,26.73,0,2,191
4585,21.66,1,2,191
4586,21.69,2,2,191
4587,34.57,3,2,191
4588,35.73,4,2,191
4589,39.4,5,2,191
4590,36.68,6,2,191
4591,36.63,7,2,191
4592,43.14,8,2,191
4593,50.59,9,2,191
4594,31.07,10,2,191
4595,52.84,11,2,191
4596,52.57,12,2,191
4597,50.18,13,2,191
4598,47.29,14,2,191
4599,26.05,15,2,191
4600,40.57,16,2,191
4601,55.52,17,2,191
4602,38.2,18,2,191
4603,32.53,19,2,191
4604,32.23,20,2,191
4605,32.45,21,2,191
4606,32.97,22,2,191
4607,24.67,23,2,191
4608,29.47,0,3,192
4609,39.89,1,3,192
4610,35.72,2,3,192
4611,48.3,3,3,192
4612,26.81,4,3,192
4613,48.37,5,3,192
4614,31.74,6,3,192
4615,44.0,7,3,192
4616,49.93,8,3,192
4617,42.47,9,3,192
4618,49.16,10,3,192
4619,56.94,11,3,192
4620,44.39,12,3,192
4621,63.01,13,3,192
4622,37.38,14,3,192
4623,62.07,15,3,192
4624,52.08,16,3,192
4625,40.46,17,3,192
4626,34.85,18,3,192
4627,30.91,19,3,192
4628,30.98,20,3,192
4629,29.19,21,3,192
4630,37.72,22,3,192
4631,42.23,23,3,192
4632,27.64,0,4,193
4633,19.69,1,4,193
4634,23.29,2,4,193
4635,28.09,3,4,193
4636,23.8,4,4,193
4637,25.51,5,4,193
4638,54.82,6,4,193
4639,43.57,7,4,193
4640,37.38,8,4,193
4641,53.06,9,4,193
4642,39.01,10,4,193
4643,40.87,11,4,193
4644,43.62,12,4,193
4645,62.87,13,4,193
4646,46.41,14,4,193
4647,27.0,15,4,193
4648,53.73,16,4,193
4649,38.7,17,4,193
4650,23.25,18,4,193
4651,32.41,19,4,193
4652,36.21,20,4,193
4653,32.79,21,4,193
4654,42.04,22,4,193
4655,19.63,23,4,193
4656,15.4,0,5,194
4657,9.84,1,5,194
4658,4.3,2,5,194
4659,25.63,3,5,194
4660,24.73,4,5,194
4661,26.19,5,5,194
4662,30.44,6,5,194
4663,24.65,7,5,194
4664,24.98,8,5,194
4665,35.81,9,5,194
4666,46.71,10,5,194
4667,51.48,11,5,194
4668,45.39,12,5,194
4669,38.85,13,5,194
4670,39.58,14,5,194
4671,35.61,15,5,194
4672,24.82,16,5,194
4673,30.33,17,5,194
4674,16.35,18,5,194
4675,22.93,19,5,194
4676,34.12,20,5,194
4677,25.12,21,5,194
4678,9.25,22,5,194
4679,14.86,23,5,194
4680,8.34,0,6,195
4681,14.92,1,6,195
4682,24.95,2,6,195
4683,23.75,3,6,195
4684,40.89,4,6,195
4685,33.45,5,6,195
4686,28.65,6,6,195
4687,115.54,7,6,195
4688,31.39,8,6,195
4689,26.48,9,6,195
4690,47.85,10,6,195
4691,46.68,11,6,195
4692,37.09,12,6,195
4693,40.8,13,6,195
4694,47.33,14,6,195
4695,42.27,15,6,195
4696,21.31,16,6,195
4697,32.07,17,6,195
4698,25.67,18,6,195
4699,32.81,19,6,195
4700,29.26,20,6,195
4701,29.08,21,6,195
4702,7.68,22,6,195
4703,9.15,23,6,195
4704,34.92,0,0,196
4705,21.68,1,0,196
4706,15.44,2,0,196
4707,33.78,3,0,196
4708,27.63,4,0,196
4709,49.22,5,0,196
4710,40.37,6,0,196
4711,42.39,7,0,196
4712,41.05,8,0,196
4713,59.22,9,0,196
4714,51.27,10,0,196
4715,46.33,11,0,196
4716,43.65,12,0,196
4717,49.01,13,0,196
4718,40.58,14,0,196
4719,54.72,15,0,196
4720,29.54,16,0,196
4721,39.99,17,0,196
4722,42.89,18,0,196
4723,37.64,19,0,196
4724,26.27,20,0,196
4725,-5.2,21,0,196
4726,20.52,22,0,196
4727,26.23,23,0,196
4728,31.22,0,1,197
4729,30.11,1,1,197
4730,22.21,2,1,197
4731,39.1,3,1,197
4732,32.69,4,1,197
4733,40.84,5,1,197
4734,50.23,6,1,197
4735,50.05,7,1,197
4736,52.96,8,1,197
4737,48.03,9,1,197
4738,54.74,10,1,197
4739,51.3,11,1,197
4740,40.33,12,1,197
4741,52.01,13,1,197
4742,50.44,14,1,197
4743,51.16,15,1,197
4744,42.98,16,1,197
4745,35.01,17,1,197
4746,43.25,18,1,197
4747,24.39,19,1,197
4748,43.67,20,1,197
4749,27.66,21,1,197
4750,29.57,22,1,197
4751,30.88,23,1,197
4752,30.73,0,2,198
4753,15.14,1,2,198
4754,34.2,2,2,198
4755,31.94,3,2,198
4756,146.92,4,2,198
4757,28.9,5,2,198
4758,35.33,6,2,198
4759,30.72,7,2,198
4760,57.78,8,2,198
4761,58.38,9,2,198
4762,52.01,10,2,198
4763,47.8,11,2,198
4764,48.42,12,2,198
4765,55.66,13,2,198
4766,62.46,14,2,198
4767,41.92,15,2,198
4768,35.06,16,2,198
4769,53.49,17,2,198
4770,143.7,18,2,198
4771,26.83,19,2,198
4772,30.03,20,2,198
4773,17.03,21,2,198
4774,36.51,22,2,198
4775,33.26,23,2,198
4776,101.41,0,3,199
4777,36.65,1,3,199
4778,39.21,2,3,199
4779,28.61,3,3,199
4780,28.4,4,3,199
4781,52.98,5,3,199
4782,43.77,6,3,199
4783,43.16,7,3,199
4784,54.91,8,3,199
4785,48.91,9,3,199
4786,44.35,10,3,199
4787,50.24,11,3,199
4788,58.31,12,3,199
4789,33.66,13,3,199
4790,46.09,14,3,199
4791,57.55,15,3,199
4792,39.91,16,3,199
4793,53.48,17,3,199
4794,49.32,18,3,199
4795,34.37,19,3,199
4796,27.46,20,3,199
4797,27.22,21,3,199
4798,48.93,22,3,199
4799,41.41,23,3,199
4800,27.02,0,4,200
4801,21.56,1,4,200
4802,28.56,2,4,200
4803,31.48,3,4,200
4804,22.07,4,4,200
4805,35.55,5,4,200
4806,48.59,6,4,200
4807,26.72,7,4,200
4808,50.63,8,4,200
4809,57.5,9,4,200
4810,43.92,10,4,200
4811,63.16,11,4,200
4812,4.49,12,4,200
4813,53.13,13,4,200
4814,45.95,14,4,200
4815,44.04,15,4,200
4816,39.08,16,4,200
4817,46.71,17,4,200
4818,44.8,18,4,200
4819,34.39,19,4,200
4820,21.13,20,4,200
4821,32.75,21,4,200
4822,31.0,22,4,200
4823,24.69,23,4,200
4824,29.97,0,5,201
4825,2.92,1,5,201
4826,-1.1,2,5,201
4827,12.7,3,5,201
4828,26.71,4,5,201
4829,15.47,5,5,201
4830,19.18,6,5,201
4831,37.74,7,5,201
4832,36.73,8,5,201
4833,38.53,9,5,201
4834,43.67,10,5,201
4835,35.22,11,5,201
4836,36.0,12,5,201
4837,45.1,13,5,201
4838,26.66,14,5,201
4839,18.37,15,5,201
4840,29.56,16,5,201
4841,37.58,17,5,201
4842,29.07,18,5,201
4843,30.78,19,5,201
4844,4.9,20,5,201
4845,21.07,21,5,201
4846,21.87,22,5,201
4847,4.63,23,5,201
4848,21.94,0,6,202
4849,14.56,1,6,202
4850,41.22,2,6,202
4851,1.14,3,6,202
4852,32.0,4,6,202
4853,20.79,5,6,202
4854,14.11,6,6,202
4855,25.94,7,6,202
4856,35.26,8,6,202
4857,43.83,9,6,202
4858,51.21,10,6,202
4859,50.01,11,6,202
4860,31.32,12,6,202
4861,47.68,13,6,202
4862,40.57,14,6,202
4863,30.29,15,6,202
4864,31.35,16,6,202
4865,24.47,17,6,202
4866,27.34,18,6,202
4867,18.1,19,6,202
4868,12.82,20,6,202
4869,22.39,21,6,202
4870,21.68,22,6,202
4871,13.95,23,6,202
4872,37.01,0,0,203
4873,24.39,1,0,203
4874,25.25,2,0,203
4875,34.87,3,0,203
4876,31.01,4,0,203
4877,35.64,5,0,203
4878,17.9,6,0,203
4879,41.31,7,0,203
4880,29.45,8,0,203
4881,36.78,9,0,203
4882,37.78,10,0,203
4883,41.32,11,0,203
4884,45.68,12,0,203
4885,45.77,13,0,203
4886,53.77,14,0,203
4887,48.33,15,0,203
4888,148.86,16,0,203
4889,41.84,17,0,203
4890,40.61,18,0,203
4891,32.33,19,0,203
4892,31.58,20,0,203
4893,31.1,21,0,203
4894,33.79,22,0,203
4895,13.88,23,0,203
4896,24.14,0,1,204
4897,38.57,1,1,204
4898,39.03,2,1,204
4899,36.42,3,1,204
4900,156.39,4,1,204
4901,48.23,5,1,204
4902,53.44,6,1,204
4903,40.17,7,1,204
4904,36.34,8,1,204
4905,44.42,9,1,204
4906,73.26,10,1,204
4907,37.13,11,1,204
4908,46.33,12,1,204
4909,38.38,13,1,204
4910,49.48,14,1,204
4911,36.96,15,1,204
4912,43.22,16,1,204
4913,25.6,17,1,204
4914,43.03,18,1,204
4915,44.77,19,1,204
4916,29.02,20,1,204
4917,28.53,21,1,204
4918,26.39,22,1,204
4919,27.95,23,1,204
4920,25.82,0,2,205
4921,32.68,1,2,205
4922,37.6,2,2,205
4923,23.13,3,2,205
4924,29.65,4,2,205
4925,42.23,5,2,205
4926,26.75,6,2,205
4927,25.46,7,2,205
4928,45.94,8,2,205
4929,50.58,9,2,205
4930,42.74,10,2,205
4931,45.09,11,2,205
4932,44.04,12,2,205
4933,42.78,13,2,205
4934,54.07,14,2,205
4935,37.17,15,2,205
4936,42.0,16,2,205
4937,33.99,17,2,205
4938,26.48,18,2,205
4939,41.98,19,2,205
4940,27.97,20,2,205
4941,31.15,21,2,205
4942,15.67,22,2,205
4943,20.6,23,2,205
4944,32.21,0,3,206
4945,47.27,1,3,206
4946,11.96,2,3,206
4947,28.07,3,3,206
4948,35.46,4,3,206
4949,30.13,5,3,206
4950,44.96,6,3,206
4951,34.33,7,3,206
4952,45.39,8,3,206
4953,42.47,9,3,206
4954,58.31,10,3,206
4955,44.34,11,3,206
4956,47.35,12,3,206
4957,57.32,13,3,206
4958,40.33,14,3,206
4959,47.2,15,3,206
4960,29.58,16,3,206
4961,32.56,17,3,206
4962,41.22,18,3,206
4963,27.13,19,3,206
4964,27.8,20,3,206
4965,33.62,21,3,206
4966,23.13,22,3,206
4967,33.15,23,3,206
4968,27.93,0,4,207
4969,30.09,1,4,207
4970,37.74,2,4,207
4971,32.27,3,4,207
4972,44.51,4,4,207
4973,42.38,5,4,207
4974,34.01,6,4,207
4975,51.65,7,4,207
4976,46.31,8,4,207
4977,43.53,9,4,207
4978,130.82,10,4,207
4979,58.69,11,4,207
4980,53.84,12,4,207
4981,64.37,13,4,207
4982,57.28,14,4,207
4983,50.87,15,4,207
4984,35.99,16,4,207
4985,39.87,17,4,207
4986,38.77,18,4,207
4987,40.67,19,4,207
4988,37.3,20,4,207
4989,31.07,21,4,207
4990,28.77,22,4,207
4991,32.37,23,4,207
4992,8.38,0,5,208
4993,29.22,1,5,208
4994,0.47,2,5,208
4995,30.4,3,5,208
4996,20.88,4,5,208
4997,32.16,5,5,208
4998,30.16,6,5,208
4999,33.12,7,5,208
5000,37.68,8,5,208
5001,42.2,9,5,208
5002,35.01,10,5,208
5003,47.11,11,5,208
5004,30.57,12,5,208
5005,38.79,13,5,208
5006,44.32,14,5,208
5007,43.69,15,5,208
5008,36.93,16,5,208
5009,27.2,17,5,208
5010,34.42,18,5,208
5011,18.78,19,5,208
5012,35.26,20,5,208
5013,18.08,21,5,208
5014,4.54,22,5,208
5015,6.1,23,5,208
5016,15.64,0,6,209
5017,16.82,1,6,209
5018,32.66,2,6,209
5019,10.5,3,6,209
5020,21.61,4,6,209
5021,15.71,5,6,209
5022,23.35,6,6,209
5023,43.87,7,6,209
5024,24.2,8,6,209
5025,40.47,9,6,209
5026,40.83,10,6,209
5027,38.69,11,6,209
5028,43.45,12,6,209
5029,29.6,13,6,209
5030,50.94,14,6,209
5031,51.18,15,6,209
5032,33.67,16,6,209
5033,49.78,17,6,209
5034,24.1,18,6,209
5035,27.39,19,6,209
5036,32.75,20,6,209
5037,15.14,21,6,209
5038,5.85,22,6,209
5039,2.81,23,6,209
5040,42.83,0,0,210
5041,22.52,1,0,210
5042,26.47,2,0,210
5043,20.96,3,0,210
5044,39.93,4,0,210
5045,28.99,5,0,210
5046,34.42,6,0,210
5047,43.85,7,0,210
5048,35.83,8,0,210
5049,45.4,9,0,210
5050,59.96,10,0,210
5051,53.36,11,0,210
5052,51.39,12,0,210
5053,51.66,13,0,210
5054,45.63,14,0,210
5055,62.8,15,0,210
5056,37.85,16,0,210
5057,43.14,17,0,210
5058,39.27,18,0,210
5059,43.31,19,0,210
5060,41.17,20,0,210
5061,29.6,21,0,210
5062,30.28,22,0,210
5063,29.38,23,0,210
5064,8.23,0,1,211
5065,14.1,1,1,211
5066,23.17,2,1,211
5067,25.43,3,1,211
5068,22.81,4,1,211
5069,11.29,5,1,211
5070,38.42,6,1,211
5071,39.79,7,1,211
5072,34.35,8,1,211
5073,46.53,9,1,211
5074,27.78,10,1,211
5075,48.69,11,1,211
5076,50.91,12,1,211
5077,51.93,13,1,211
5078,36.28,14,1,211
5079,48.69,15,1,211
5080,36.07,16,1,211
5081,35.01,17,1,211
5082,44.15,18,1,211
5083,51.41,19,1,211
5084,32.81,20,1,211
5085,23.38,21,1,211
5086,29.52,22,1,211
5087,34.32,23,1,211
5088,31.43,0,2,212
5089,48.82,1,2,212
5090,22.35,2,2,212
5091,32.0,3,2,212
5092,44.86,4,2,212
5093,47.25,5,2,212
5094,22.86,6,2,212
5095,41.54,7,2,212
5096,56.34,8,2,212
5097,70.08,9,2,212
5098,54.49,10,2,212
5099,47.11,11,2,212
5100,42.39,12,2,212
5101,67.81,13,2,212
5102,54.69,14,2,212
5103,40.17,15,2,212
5104,42.84,16,2,212
5105,44.05,17,2,212
5106,42.82,18,2,212
5107,28.16,19,2,212
5108,27.55,20,2,212
5109,16.76,21,2,212
5110,36.39,22,2,212
5111,24.14,23,2,212
5112,30.26,0,3,213
5113,38.32,1,3,213
5114,29.9,2,3,213
5115,29.14,3,3,213
5116,34.08,4,3,213
5117,35.93,5,3,213
5118,48.5,6,3,213
5119,44.12,7,3,213
5120,40.18,8,3,213
5121,55.4,9,3,213
5122,58.77,10,3,213
5123,39.42,11,3,213
5124,62.79,12,3,213
5125,53.04,13,3,213
5126,51.19,14,3,213
5127,55.07,15,3,213
5128,39.99,16,3,213
5129,49.27,17,3,213
5130,35.52,18,3,213
5131,23.63,19,3,213
5132,24.55,20,3,213
5133,154.58,21,3,213
5134,20.57,22,3,213
5135,39.82,23,3,213
5136,36.12,0,4,214
5137,37.68,1,4,214
5138,29.21,2,4,214
5139,32.18,3,4,214
5140,23.05,4,4,214
5141,43.46,5,4,214
5142,41.64,6,4,214
5143,46.25,7,4,214
5144,58.11,8,4,214
5145,42.24,9,4,214
5146,47.98,10,4,214
5147,52.81,11,4,214
5148,43.12,12,4,214
5149,48.69,13,4,214
5150,52.94,14,4,214
5151,44.48,15,4,214
5152,55.07,16,4,214
5153,29.62,17,4,214
5154,47.58,18,4,214
5155,40.78,19,4,214
5156,28.05,20,4,214
5157,22.72,21,4,214
5158,11.57,22,4,214
5159,20.65,23,4,214
5160,24.05,0,5,215
5161,15.64,1,5,215
5162,26.59,2,5,215
5163,14.23,3,5,215
5164,27.33,4,5,215
5165,18.83,5,5,215
5166,19.95,6,5,215
5167,29.92,7,5,215
5168,28.36,8,5,215
5169,23.82,9,5,215
5170,36.61,10,5,215
5171,40.12,11,5,215
5172,9.82,12,5,215
5173,46.76,13,5,215
5174,47.83,14,5,215
5175,41.92,15,5,215
5176,36.34,16,5,215
5177,20.95,17,5,215
5178,28.87,18,5,215
5179,29.34,19,5,215
5180,33.34,20,5,215
5181,24.68,21,5,215
5182,27.21,22,5,215
5183,7.83,23,5,215
5184,13.14,0,6,216
5185,19.6,1,6,216
5186,26.65,2,6,216
5187,18.11,3,6,216
5188,21.09,4,6,216
5189,30.15,5,6,216
5190,18.75,6,6,216
5191,43.72,7,6,216
5192,26.72,8,6,216
5193,20.89,9,6,216
5194,38.23,10,6,216
5195,52.93,11,6,216
5196,44.45,12,6,216
5197,45.35,13,6,216
5198,38.48,14,6,216
5199,35.02,15,6,216
5200,21.39,16,6,216
5201,12.78,17,6,216
5202,29.32,18,6,216
5203,35.15,19,6,216
5204,24.51,20,6,216
5205,24.26,21,6,216
5206,30.03,22,6,216
5207,18.79,23,6,216
5208,25.86,0,0,217
5209,20.7,1,0,217
5210,44.62,2,0,217
5211,34.56,3,0,217
5212,25.29,4,0,217
5213,26.36,5,0,217
5214,48.86,6,0,217
5215,33.64,7,0,217
5216,59.67,8,0,217
5217,25.27,9,0,217
5218,60.61,10,0,217
5219,54.32,11,0,217
5220,51.79,12,0,217
5221,49.02,13,0,217
5222,64.36,14,0,217
5223,52.98,15,0,217
5224,37.61,16,0,217
5225,28.19,17,0,217
5226,40.26,18,0,217
5227,35.72,19,0,217
5228,20.68,20,0,217
5229,29.91,21,0,217
5230,23.85,22,0,217
5231,27.32,23,0,217
5232,32.73,0,1,218
5233,39.27,1,1,218
5234,35.8,2,1,218
5235,84.67,3,1,218
5236,35.88,4,1,218
5237,36.32,5,1,218
5238,28.27,6,1,218
5239,45.22,7,1,218
5240,59.78,8,1,218
5241,47.67,9,1,218
5242,36.56,10,1,218
5243,50.76,11,1,218
5244,41.21,12,1,218
5245,57.42,13,1,218
5246,53.52,14,1,218
5247,46.04,15,1,218
5248,42.28,16,1,218
5249,40.33,17,1,218
5250,38.99,18,1,218
5251,29.64,19,1,218
5252,21.82,20,1,218
5253,39.55,21,1,218
5254,25.45,22,1,218
5255,28.67,23,1,218
5256,29.3,0,2,219
5257,30.0,1,2,219
5258,19.23,2,2,219
5259,17.12,3,2,219
5260,28.31,4,2,219
5261,39.08,5,2,219
5262,33.19,6,2,219
5263,39.28,7,2,219
5264,62.03,8,2,219
5265,32.74,9,2,219
5266,43.37,10,2,219
5267,65.78,11,2,219
5268,50.66,12,2,219
5269,44.96,13,2,219
5270,58.76,14,2,219
5271,47.94,15,2,219
5272,42.23,16,2,219
5273,43.66,17,2,219
5274,33.75,18,2,219
5275,27.77,19,2,219
5276,32.11,20,2,219
5277,22.44,21,2,219
5278,28.71,22,2,219
5279,30.26,23,2,219
5280,33.94,0,3,220
5281,36.54,1,3,220
5282,25.47,2,3,220
5283,34.62,3,3,220
5284,37.05,4,3,220
5285,38.63,5,3,220
5286,35.28,6,3,220
5287,33.99,7,3,220
5288,49.13,8,3,220
5289,33.94,9,3,220
5290,47.36,10,3,220
5291,30.27,11,3,220
5292,40.42,12,3,220
5293,3.69,13,3,220
5294,58.28,14,3,220
5295,53.1,15,3,220
5296,40.68,16,3,220
5297,48.05,17,3,220
5298,46.21,18,3,220
5299,4.72,19,3,220
5300,22.04,20,3,220
5301,-1.04,21,3,220
5302,27.94,22,3,220
5303,17.66,23,3,220
5304,30.15,0,4,221
5305,29.86,1,4,221
5306,32.38,2,4,221
5307,32.96,3,4,221
5308,39.05,4,4,221
5309,34.67,5,4,221
5310,40.82,6,4,221
5311,39.13,7,4,221
5312,40.53,8,4,221
5313,58.4,9,4,221
5314,33.25,10,4,221
5315,57.82,11,4,221
5316,46.25,12,4,221
5317,44.8,13,4,221
5318,51.7,14,4,221
5319,35.78,15,4,221
5320,38.68,16,4,221
5321,35.52,17,4,221
5322,37.44,18,4,221
5323,29.67,19,4,221
5324,46.02,20,4,221
5325,45.1,21,4,221
5326,12.64,22,4,221
5327,31.97,23,4,221
5328,23.18,0,5,222
5329,21.07,1,5,222
5330,12.66,2,5,222
5331,17.88,3,5,222
5332,16.33,4,5,222
5333,21.85,5,5,222
5334,18.63,6,5,222
5335,30.5,7,5,222
5336,22.29,8,5,222
5337,35.2,9,5,222
5338,28.72,10,5,222
5339,101.56,11,5,222
5340,34.88,12,5,222
5341,42.23,13,5,222
5342,47.36,14,5,222
5343,49.52,15,5,222
5344,14.09,16,5,222
5345,24.75,17,5,222
5346,-4.11,18,5,222
5347,28.89,19,5,222
5348,9.11,20,5,222
5349,11.97,21,5,222
5350,18.96,22,5,222
5351,17.4,23,5,222
5352,19.44,0,6,223
5353,20.38,1,6,223
5354,20.74,2,6,223
5355,21.49,3,6,223
5356,22.87,4,6,223
5357,30.63,5,6,223
5358,10.51,6,6,223
5359,43.88,7,6,223
5360,16.79,8,6,223
5361,28.27,9,6,223
5362,37.0,10,6,223
5363,45.39,11,6,223
5364,16.46,12,6,223
5365,39.79,13,6,223
5366,45.15,14,6,223
5367,44.86,15,6,223
5368,28.84,16,6,223
5369,29.12,17,6,223
5370,23.49,18,6,223
5371,22.17,19,6,223
5372,14.17,20,6,223
5373,12.82,21,6,223
5374,21.5,22,6,223
5375,17.88,23,6,223
5376,31.47,0,0,224
5377,29.65,1,0,224
5378,34.78,2,0,224
5379,38.07,3,0,224
5380,19.6,4,0,224
5381,29.59,5,0,224
5382,37.68,6,0,224
5383,2.46,7,0,224
5384,40.17,8,0,224
5385,55.32,9,0,224
5386,65.77,10,0,224
5387,52.61,11,0,224
5388,52.21,12,0,224
5389,57.92,13,0,224
5390,35.0,14,0,224
5391,48.25,15,0,224
5392,53.37,16,0,224
5393,37.49,17,0,224
5394,29.72,18,0,224
5395,34.94,19,0,224
5396,33.05,20,0,224
5397,23.78,21,0,224
5398,45.91,22,0,224
5399,24.11,23,0,224
5400,18.42,0,1,225
5401,27.31,1,1,225
5402,36.52,2,1,225
5403,31.3,3,1,225
5404,37.53,4,1,225
5405,29.57,5,1,225
5406,51.55,6,1,225
5407,47.25,7,1,225
5408,54.03,8,1,225
5409,51.06,9,1,225
5410,56.64,10,1,225
5411,44.26,11,1,225
5412,47.72,12,1,225
5413,62.01,13,1,225
5414,62.52,14,1,225
5415,38.96,15,1,225
5416,47.65,16,1,225
5417,39.31,17,1,225
5418,34.07,18,1,225
5419,38.82,19,1,225
5420,42.78,20,1,225
5421,34.78,21,1,225
5422,26.7,22,1,225
5423,32.18,23,1,225
5424,24.89,0,2,226
5425,31.48,1,2,226
5426,40.55,2,2,226
5427,14.67,3,2,226
5428,40.15,4,2,226
5429,24.35,5,2,226
5430,49.6,6,2,226
5431,37.78,7,2,226
5432,36.03,8,2,226
5433,53.82,9,2,226
5434,53.07,10,2,226
5435,43.37,11,2,226
5436,41.75,12,2,226
5437,49.86,13,2,226
5438,40.53,14,2,226
5439,39.76,15,2,226
5440,46.69,16,2,226
